id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
9101000003022		1	900000000000207008	107733003	129325002	1	260686004	900000000000011006	900000000000451002
9111000003024		1	900000000000207008	424124008	362981000	0	116680003	900000000000011006	900000000000451002
9121000003026		1	900000000000207008	1197739005	197321007	0	116680003	900000000000011006	900000000000451002
9131000003029		1	900000000000207008	1197739005	62484002	0	116680003	900000000000011006	900000000000451002
9141000003020		1	900000000000207008	1197739005	112674009	1	116676008	900000000000011006	900000000000451002
9151000003023		1	900000000000207008	1197739005	10200004	1	363698007	900000000000011006	900000000000451002
9161000003021		1	900000000000207008	1197739005	29185008	2	116676008	900000000000011006	900000000000451002
9171000003027		1	900000000000207008	1197739005	10200004	2	363698007	900000000000011006	900000000000451002
9181000003025		1	900000000000207008	1197739005	722866000	3	42752001	900000000000011006	900000000000451002
9191000003028		1	900000000000207008	30812002	408737001	0	116680003	900000000000011006	900000000000451002
9201000003026		1	900000000000207008	58282009	3738000	0	116680003	900000000000011006	900000000000451002
9211000003029		1	900000000000207008	58282009	409774005	1	116676008	900000000000011006	900000000000451002
9221000003022		1	900000000000207008	58282009	49872002	1	246075003	900000000000011006	900000000000451002
9231000003024		1	900000000000207008	58282009	10200004	1	363698007	900000000000011006	900000000000451002
9241000003028		1	900000000000207008	58282009	441862004	1	370135005	900000000000011006	900000000000451002
9251000003025		1	900000000000207008	58282009	255318003	2	263502005	900000000000011006	900000000000451002
9261000003027		1	900000000000207008	410662002	246061005	0	116680003	900000000000011006	900000000000451002
9271000003021		1	900000000000207008	788982002	93870000	0	116680003	900000000000011006	900000000000451002
9281000003023		1	900000000000207008	788982002	62064005	1	116676008	900000000000011006	900000000000451002
9291000003020		1	900000000000207008	788982002	10200004	1	363698007	900000000000011006	900000000000451002
9301000003024		1	900000000000207008	50325005	197321007	0	116680003	900000000000011006	900000000000451002
9311000003021		1	900000000000207008	50325005	41309000	0	116680003	900000000000011006	900000000000451002
9321000003028		1	900000000000207008	50325005	29185008	1	116676008	900000000000011006	900000000000451002
9331000003026		1	900000000000207008	50325005	419442005	1	246075003	900000000000011006	900000000000451002
9341000003022		1	900000000000207008	50325005	10200004	1	363698007	900000000000011006	900000000000451002
9351000003020		1	900000000000207008	50325005	37782003	2	116676008	900000000000011006	900000000000451002
9361000003023		1	900000000000207008	50325005	419442005	2	246075003	900000000000011006	900000000000451002
9371000003029		1	900000000000207008	50325005	10200004	2	363698007	900000000000011006	900000000000451002
9381000003027		1	900000000000207008	23542001	279962006	0	116680003	900000000000011006	900000000000451002
9391000003025		1	900000000000207008	724766009	737204007	0	116680003	900000000000011006	900000000000451002
9401000003027		1	900000000000207008	724766009	88518009	0	116680003	900000000000011006	900000000000451002
9411000003025		1	900000000000207008	724766009	107669003	1	116676008	900000000000011006	900000000000451002
9421000003023		1	900000000000207008	724766009	10200004	1	363698007	900000000000011006	900000000000451002
9431000003020		1	900000000000207008	724766009	107669003	2	116676008	900000000000011006	900000000000451002
9441000003029		1	900000000000207008	724766009	12738006	2	363698007	900000000000011006	900000000000451002
9451000003026		1	900000000000207008	724766009	107669003	3	116676008	900000000000011006	900000000000451002
9461000003028		1	900000000000207008	724766009	85756007	3	363698007	900000000000011006	900000000000451002
9471000003022		1	900000000000207008	724766009	263654008	4	363713009	900000000000011006	900000000000451002
9481000003024		1	900000000000207008	724766009	363847004	4	363714003	900000000000011006	900000000000451002
9491000003021		1	900000000000207008	724766009	32610002	5	363698007	900000000000011006	900000000000451002
9501000003028		1	900000000000207008	724766009	88518009	6	42752001	900000000000011006	900000000000451002
9511000003026		1	900000000000207008	28698006	897152007	0	116680003	900000000000011006	900000000000451002
9521000003024		1	900000000000207008	28698006	129256008	1	116676008	900000000000011006	900000000000451002
9531000003021		1	900000000000207008	28698006	245378000	1	363698007	900000000000011006	900000000000451002
9541000003025		1	900000000000207008	227015009	227014008	0	116680003	900000000000011006	900000000000451002
9551000003027		1	900000000000207008	725938001	425413006	0	116680003	900000000000011006	900000000000451002
9561000003029		1	900000000000207008	725938001	57977008	1	116676008	900000000000011006	900000000000451002
9571000003023		1	900000000000207008	725938001	387381009	1	246075003	900000000000011006	900000000000451002
9581000003020		1	900000000000207008	725938001	10200004	1	363698007	900000000000011006	900000000000451002
9591000003022		1	900000000000207008	725938001	64770007	2	116676008	900000000000011006	900000000000451002
9601000003029		1	900000000000207008	725938001	387381009	2	246075003	900000000000011006	900000000000451002
9611000003027		1	900000000000207008	725938001	10200004	2	363698007	900000000000011006	900000000000451002
9621000003020		1	900000000000207008	725938001	255314001	3	263502005	900000000000011006	900000000000451002
9631000003022		1	900000000000207008	94910002	126851005	0	116680003	900000000000011006	900000000000451002
9641000003026		1	900000000000207008	94910002	86251006	1	116676008	900000000000011006	900000000000451002
9651000003028		1	900000000000207008	94910002	10200004	1	363698007	900000000000011006	900000000000451002
9661000003025		1	900000000000207008	11204002	314246009	0	116680003	900000000000011006	900000000000451002
9671000003024		1	900000000000207008	1186968006	1240414004	0	116680003	900000000000011006	900000000000451002
9681000003021		1	900000000000207008	704321009	762705008	0	116680003	900000000000011006	900000000000451002
9691000003023		1	900000000000207008	112674009	52988006	0	116680003	900000000000011006	900000000000451002
9701000003023		1	900000000000207008	276262000	75934005	0	116680003	900000000000011006	900000000000451002
9711000003020		1	900000000000207008	13331008	107669003	0	116680003	900000000000011006	900000000000451002
9721000003027		1	900000000000207008	113858008	409822003	0	116680003	900000000000011006	900000000000451002
9731000003025		1	900000000000207008	1010616001	19943007	0	116680003	900000000000011006	900000000000451002
9741000003021		1	900000000000207008	1010616001	427022004	0	116680003	900000000000011006	900000000000451002
9751000003024		1	900000000000207008	1010616001	57977008	1	116676008	900000000000011006	900000000000451002
9761000003022		1	900000000000207008	1010616001	10200004	1	363698007	900000000000011006	900000000000451002
9771000003028		1	900000000000207008	1010616001	64770007	2	116676008	900000000000011006	900000000000451002
9781000003026		1	900000000000207008	1010616001	10200004	2	363698007	900000000000011006	900000000000451002
9791000003029		1	900000000000207008	1010616001	255314001	3	263502005	900000000000011006	900000000000451002
9801000003025		1	900000000000207008	1010616001	762269004	4	42752001	900000000000011006	900000000000451002
9811000003028		1	900000000000207008	425413006	19943007	0	116680003	900000000000011006	900000000000451002
9821000003021		1	900000000000207008	425413006	427399008	0	116680003	900000000000011006	900000000000451002
9831000003023		1	900000000000207008	425413006	57977008	1	116676008	900000000000011006	900000000000451002
9841000003027		1	900000000000207008	425413006	410942007	1	246075003	900000000000011006	900000000000451002
9851000003029		1	900000000000207008	425413006	10200004	1	363698007	900000000000011006	900000000000451002
9861000003026		1	900000000000207008	425413006	64770007	2	116676008	900000000000011006	900000000000451002
9871000003020		1	900000000000207008	425413006	410942007	2	246075003	900000000000011006	900000000000451002
9881000003022		1	900000000000207008	425413006	10200004	2	363698007	900000000000011006	900000000000451002
9891000003024		1	900000000000207008	425413006	255314001	3	263502005	900000000000011006	900000000000451002
9901000003020		1	900000000000207008	406459008	763158003	0	116680003	900000000000011006	900000000000451002
9911000003022		1	900000000000207008	406459008	126081001	1	127489000	900000000000011006	900000000000451002
9921000003029		1	900000000000207008	197274000	87248009	0	116680003	900000000000011006	900000000000451002
9931000003027		1	900000000000207008	197274000	33851008	1	116676008	900000000000011006	900000000000451002
9941000003023		1	900000000000207008	197274000	10200004	1	363698007	900000000000011006	900000000000451002
9951000003021		1	900000000000207008	197274000	19939008	2	263502005	900000000000011006	900000000000451002
9961000003024		1	900000000000207008	303410000	119216005	0	116680003	900000000000011006	900000000000451002
9971000003025		1	900000000000207008	303410000	312582001	0	116680003	900000000000011006	900000000000451002
9981000003028		1	900000000000207008	303410000	846599004	0	116680003	900000000000011006	900000000000451002
9991000003026		1	900000000000207008	38586004	82107009	0	116680003	900000000000011006	900000000000451002
10001000003026		1	900000000000207008	6076005	122865005	0	116680003	900000000000011006	900000000000451002
10011000003029		1	900000000000207008	6076005	85756007	0	116680003	900000000000011006	900000000000451002
10021000003022		1	900000000000207008	269263008	26641008	0	116680003	900000000000011006	900000000000451002
10031000003024		1	900000000000207008	269263008	362193005	0	116680003	900000000000011006	900000000000451002
10041000003028		1	900000000000207008	66754008	119210004	0	116680003	900000000000011006	900000000000451002
10051000003025		1	900000000000207008	66754008	122865005	0	116680003	900000000000011006	900000000000451002
10061000003027		1	900000000000207008	66754008	362937008	0	116680003	900000000000011006	900000000000451002
10071000003021		1	900000000000207008	66754008	818983003	0	116680003	900000000000011006	900000000000451002
10081000003023		1	900000000000207008	111000119104	85898001	0	116680003	900000000000011006	900000000000451002
10091000003020		1	900000000000207008	111000119104	80891009	1	363698007	900000000000011006	900000000000451002
10101000003025		1	900000000000207008	370050004	373379001	0	116680003	900000000000011006	900000000000451002
10111000003028		1	900000000000207008	370050004	52988006	1	116676008	900000000000011006	900000000000451002
10121000003021		1	900000000000207008	370050004	252416005	2	363714003	900000000000011006	900000000000451002
10131000003023		1	900000000000207008	370050004	364636000	3	363714003	900000000000011006	900000000000451002
10141000003027		1	900000000000207008	62919005	21793004	0	116680003	900000000000011006	900000000000451002
10151000003029		1	900000000000207008	62919005	48781005	0	116680003	900000000000011006	900000000000451002
10161000003026		1	900000000000207008	62919005	818997006	0	116680003	900000000000011006	900000000000451002
10171000003020		1	900000000000207008	729188002	279964007	0	116680003	900000000000011006	900000000000451002
10181000003022		1	900000000000207008	278527001	235856003	0	116680003	900000000000011006	900000000000451002
10191000003024		1	900000000000207008	278527001	10200004	1	363698007	900000000000011006	900000000000451002
10201000003021		1	900000000000207008	396477000	396476009	0	116680003	900000000000011006	900000000000451002
10211000003023		1	900000000000207008	396477000	48521005	1	118169006	900000000000011006	900000000000451002
10221000003025		1	900000000000207008	396477000	307010009	1	118171006	900000000000011006	900000000000451002
10231000003028		1	900000000000207008	396477000	413675001	1	370133003	900000000000011006	900000000000451002
10241000003024		1	900000000000207008	21580006	15151004	0	116680003	900000000000011006	900000000000451002
10251000003022		1	900000000000207008	21580006	431674004	0	116680003	900000000000011006	900000000000451002
10261000003020		1	900000000000207008	21580006	308492005	1	116676008	900000000000011006	900000000000451002
10271000003026		1	900000000000207008	21580006	10200004	1	363698007	900000000000011006	900000000000451002
10281000003029		1	900000000000207008	21580006	35566002	2	116676008	900000000000011006	900000000000451002
10291000003027		1	900000000000207008	21580006	10200004	2	363698007	900000000000011006	900000000000451002
10301000003028		1	900000000000207008	21580006	59091005	3	116676008	900000000000011006	900000000000451002
10311000003026		1	900000000000207008	21580006	818987002	3	363698007	900000000000011006	900000000000451002
10321000003024		1	900000000000207008	21580006	773760007	4	42752001	900000000000011006	900000000000451002
10331000003021		1	900000000000207008	713510001	80515008	0	116680003	900000000000011006	900000000000451002
10341000003025		1	900000000000207008	713510001	86406008	0	116680003	900000000000011006	900000000000451002
10351000003027		1	900000000000207008	713510001	442021009	1	116676008	900000000000011006	900000000000451002
10361000003029		1	900000000000207008	713510001	181268008	1	363698007	900000000000011006	900000000000451002
10371000003023		1	900000000000207008	713510001	19030005	2	246075003	900000000000011006	900000000000451002
10381000003020		1	900000000000207008	713510001	441862004	2	370135005	900000000000011006	900000000000451002
10391000003022		1	900000000000207008	115169007	409822003	0	116680003	900000000000011006	900000000000451002
10401000003020		1	900000000000207008	118695007	118694006	0	116680003	900000000000011006	900000000000451002
10411000003022		1	900000000000207008	118695007	816094009	1	363704007	900000000000011006	900000000000451002
10421000003029		1	900000000000207008	34433006	85756007	0	116680003	900000000000011006	900000000000451002
10431000003027		1	900000000000207008	35571009	370489002	0	116680003	900000000000011006	900000000000451002
10441000003023		1	900000000000207008	35571009	409774005	1	116676008	900000000000011006	900000000000451002
10451000003021		1	900000000000207008	35571009	15120006	1	363698007	900000000000011006	900000000000451002
10461000003024		1	900000000000207008	272023004	278191001	0	116680003	900000000000011006	900000000000451002
10471000003025		1	900000000000207008	272023004	75358002	0	116680003	900000000000011006	900000000000451002
10481000003028		1	900000000000207008	241347008	765252005	0	116680003	900000000000011006	900000000000451002
10491000003026		1	900000000000207008	241347008	312421008	1	260686004	900000000000011006	900000000000451002
10501000003024		1	900000000000207008	241347008	10200004	1	405813007	900000000000011006	900000000000451002
10511000003021		1	900000000000207008	241347008	89457008	1	424361007	900000000000011006	900000000000451002
10521000003028		1	900000000000207008	736741000	386053000	0	116680003	900000000000011006	900000000000451002
10531000003026		1	900000000000207008	736741000	129265001	1	260686004	900000000000011006	900000000000451002
10541000003022		1	900000000000207008	278292003	360037004	0	116680003	900000000000011006	900000000000451002
10551000003020		1	900000000000207008	730965002	279941005	0	116680003	900000000000011006	900000000000451002
10561000003023		1	900000000000207008	5665001	113343008	0	116680003	900000000000011006	900000000000451002
10571000003029		1	900000000000207008	5665001	423857001	0	116680003	900000000000011006	900000000000451002
10581000003027		1	900000000000207008	5665001	91689009	0	116680003	900000000000011006	900000000000451002
10591000003025		1	900000000000207008	5665001	182353008	0	272741003	900000000000011006	900000000000451002
10601000003023		1	900000000000207008	370130000	762705008	0	116680003	900000000000011006	900000000000451002
10611000003020		1	900000000000207008	1186864007	235856003	0	116680003	900000000000011006	900000000000451002
10621000003027		1	900000000000207008	1186864007	10200004	1	363698007	900000000000011006	900000000000451002
10631000003025		1	900000000000207008	1186864007	238059005	2	42752001	900000000000011006	900000000000451002
10641000003021		1	900000000000207008	235877000	128241005	0	116680003	900000000000011006	900000000000451002
10651000003024		1	900000000000207008	235877000	409774005	1	116676008	900000000000011006	900000000000451002
10661000003022		1	900000000000207008	235877000	10200004	1	363698007	900000000000011006	900000000000451002
10671000003028		1	900000000000207008	735456000	427399008	0	116680003	900000000000011006	900000000000451002
10681000003026		1	900000000000207008	735456000	473010000	0	116680003	900000000000011006	900000000000451002
10691000003029		1	900000000000207008	735456000	410942007	1	246075003	900000000000011006	900000000000451002
10701000003029		1	900000000000207008	735456000	10200004	1	363698007	900000000000011006	900000000000451002
10711000003027		1	900000000000207008	735456000	472963003	1	370135005	900000000000011006	900000000000451002
10721000003020		1	900000000000207008	1142138002	762706009	0	116680003	900000000000011006	900000000000451002
10731000003022		1	900000000000207008	270989009	61460008	0	116680003	900000000000011006	900000000000451002
10741000003026		1	900000000000207008	235865005	170489004	0	116680003	900000000000011006	900000000000451002
10751000003028		1	900000000000207008	235865005	235869004	0	116680003	900000000000011006	900000000000451002
10761000003025		1	900000000000207008	235865005	409776007	1	116676008	900000000000011006	900000000000451002
10771000003024		1	900000000000207008	235865005	83617006	1	246075003	900000000000011006	900000000000451002
10781000003021		1	900000000000207008	235865005	10200004	1	363698007	900000000000011006	900000000000451002
10791000003023		1	900000000000207008	235865005	441862004	1	370135005	900000000000011006	900000000000451002
10801000003022		1	900000000000207008	235865005	409777003	2	116676008	900000000000011006	900000000000451002
10811000003024		1	900000000000207008	235865005	81665004	2	246075003	900000000000011006	900000000000451002
10821000003026		1	900000000000207008	235865005	10200004	2	363698007	900000000000011006	900000000000451002
10831000003029		1	900000000000207008	235865005	441862004	2	370135005	900000000000011006	900000000000451002
10841000003020		1	900000000000207008	235865005	90734009	3	263502005	900000000000011006	900000000000451002
10851000003023		1	900000000000207008	9953008	41309000	0	116680003	900000000000011006	900000000000451002
10861000003021		1	900000000000207008	9953008	37782003	1	116676008	900000000000011006	900000000000451002
10871000003027		1	900000000000207008	9953008	419442005	1	246075003	900000000000011006	900000000000451002
10881000003025		1	900000000000207008	9953008	10200004	1	363698007	900000000000011006	900000000000451002
10891000003028		1	900000000000207008	9953008	424124008	2	263502005	900000000000011006	900000000000451002
10901000003027		1	900000000000207008	48635004	129249002	0	116680003	900000000000011006	900000000000451002
10911000003025		1	900000000000207008	48635004	274312009	0	116680003	900000000000011006	900000000000451002
10921000003023		1	900000000000207008	48635004	274441001	0	116680003	900000000000011006	900000000000451002
10931000003020		1	900000000000207008	48635004	257759008	1	260686004	900000000000011006	900000000000451002
10941000003029		1	900000000000207008	48635004	129247000	1	424226004	900000000000011006	900000000000451002
10951000003026		1	900000000000207008	363003006	362958002	0	116680003	900000000000011006	900000000000451002
10961000003028		1	900000000000207008	363003006	386053000	0	116680003	900000000000011006	900000000000451002
10971000003022		1	900000000000207008	363003006	129265001	1	260686004	900000000000011006	900000000000451002
10981000003024		1	900000000000207008	363003006	442083009	2	363704007	900000000000011006	900000000000451002
10991000003021		1	900000000000207008	227002	15120006	0	116680003	900000000000011006	900000000000451002
11001000003020		1	900000000000207008	197326002	235859005	0	116680003	900000000000011006	900000000000451002
11011000003022		1	900000000000207008	197326002	27916005	0	116680003	900000000000011006	900000000000451002
11021000003029		1	900000000000207008	197326002	67656006	0	116680003	900000000000011006	900000000000451002
11031000003027		1	900000000000207008	197326002	41034006	1	116676008	900000000000011006	900000000000451002
11041000003023		1	900000000000207008	197326002	86763002	1	363698007	900000000000011006	900000000000451002
11051000003021		1	900000000000207008	197326002	441862004	1	370135005	900000000000011006	900000000000451002
11061000003024		1	900000000000207008	197326002	44132006	2	116676008	900000000000011006	900000000000451002
11071000003025		1	900000000000207008	197326002	10200004	2	363698007	900000000000011006	900000000000451002
11081000003028		1	900000000000207008	197326002	441862004	2	370135005	900000000000011006	900000000000451002
11091000003026		1	900000000000207008	197326002	71987003	3	116676008	900000000000011006	900000000000451002
11101000003021		1	900000000000207008	197326002	86763002	3	363698007	900000000000011006	900000000000451002
11111000003023		1	900000000000207008	197326002	441862004	3	370135005	900000000000011006	900000000000451002
11121000003025		1	900000000000207008	197326002	67656006	4	42752001	900000000000011006	900000000000451002
11131000003028		1	900000000000207008	1162767002	1240414004	0	116680003	900000000000011006	900000000000451002
11141000003024		1	900000000000207008	110927007	119383005	0	116680003	900000000000011006	900000000000451002
11151000003022		1	900000000000207008	110927007	10200004	1	118169006	900000000000011006	900000000000451002
11161000003020		1	900000000000207008	110927007	764445001	2	370133003	900000000000011006	900000000000451002
11171000003026		1	900000000000207008	77622001	49872002	0	116680003	900000000000011006	900000000000451002
11181000003029		1	900000000000207008	267874003	64572001	0	116680003	900000000000011006	900000000000451002
11191000003027		1	900000000000207008	192008	235859005	0	116680003	900000000000011006	900000000000451002
11201000003025		1	900000000000207008	192008	35742006	0	116680003	900000000000011006	900000000000451002
11211000003028		1	900000000000207008	192008	407000	0	116680003	900000000000011006	900000000000451002
11221000003021		1	900000000000207008	192008	442021009	1	116676008	900000000000011006	900000000000451002
11231000003023		1	900000000000207008	192008	72904005	1	246075003	900000000000011006	900000000000451002
11241000003027		1	900000000000207008	192008	255399007	1	246454002	900000000000011006	900000000000451002
11251000003029		1	900000000000207008	192008	181268008	1	363698007	900000000000011006	900000000000451002
11261000003026		1	900000000000207008	192008	308490002	1	370135005	900000000000011006	900000000000451002
11271000003020		1	900000000000207008	192008	442021009	2	116676008	900000000000011006	900000000000451002
11281000003022		1	900000000000207008	192008	72904005	2	246075003	900000000000011006	900000000000451002
11291000003024		1	900000000000207008	192008	255399007	2	246454002	900000000000011006	900000000000451002
11301000003023		1	900000000000207008	192008	181268008	2	363698007	900000000000011006	900000000000451002
11311000003020		1	900000000000207008	192008	441862004	2	370135005	900000000000011006	900000000000451002
11321000003027		1	900000000000207008	423857001	52530000	0	116680003	900000000000011006	900000000000451002
11331000003025		1	900000000000207008	423857001	182353008	0	272741003	900000000000011006	900000000000451002
11341000003021		1	900000000000207008	10753141000119100	198609003	0	116680003	900000000000011006	900000000000451002
11351000003024		1	900000000000207008	10753141000119100	235856003	0	116680003	900000000000011006	900000000000451002
11361000003022		1	900000000000207008	10753141000119100	33688009	0	116680003	900000000000011006	900000000000451002
11371000003028		1	900000000000207008	10753141000119100	255410009	1	246454002	900000000000011006	900000000000451002
11381000003026		1	900000000000207008	10753141000119100	10200004	1	363698007	900000000000011006	900000000000451002
11391000003029		1	900000000000207008	714253009	128241005	0	116680003	900000000000011006	900000000000451002
11401000003026		1	900000000000207008	714253009	428187007	0	116680003	900000000000011006	900000000000451002
11411000003029		1	900000000000207008	714253009	45647009	1	116676008	900000000000011006	900000000000451002
11421000003022		1	900000000000207008	714253009	10200004	1	363698007	900000000000011006	900000000000451002
11431000003024		1	900000000000207008	272214009	37424004	0	116680003	900000000000011006	900000000000451002
11441000003028		1	900000000000207008	370492003	128241005	0	116680003	900000000000011006	900000000000451002
11451000003025		1	900000000000207008	370492003	737204007	0	116680003	900000000000011006	900000000000451002
11461000003027		1	900000000000207008	370492003	409774005	1	116676008	900000000000011006	900000000000451002
11471000003021		1	900000000000207008	370492003	10200004	1	363698007	900000000000011006	900000000000451002
11481000003023		1	900000000000207008	370492003	79886009	2	42752001	900000000000011006	900000000000451002
11491000003020		1	900000000000207008	762706009	410662002	0	116680003	900000000000011006	900000000000451002
11501000003027		1	900000000000207008	430239004	298110006	0	116680003	900000000000011006	900000000000451002
11511000003025		1	900000000000207008	430239004	303588003	0	116680003	900000000000011006	900000000000451002
11521000003023		1	900000000000207008	430239004	48635004	0	116680003	900000000000011006	900000000000451002
11531000003020		1	900000000000207008	430239004	257759008	1	260686004	900000000000011006	900000000000451002
11541000003029		1	900000000000207008	430239004	10200004	1	405813007	900000000000011006	900000000000451002
11551000003026		1	900000000000207008	430239004	129247000	1	424226004	900000000000011006	900000000000451002
11561000003028		1	900000000000207008	93369005	89166001	0	116680003	900000000000011006	900000000000451002
11571000003022		1	900000000000207008	93369005	1303834006	1	116676008	900000000000011006	900000000000451002
11581000003024		1	900000000000207008	93369005	255399007	1	246454002	900000000000011006	900000000000451002
11591000003021		1	900000000000207008	93369005	181268008	1	363698007	900000000000011006	900000000000451002
11601000003028		1	900000000000207008	93369005	308490002	1	370135005	900000000000011006	900000000000451002
11611000003026		1	900000000000207008	174430004	71273005	0	116680003	900000000000011006	900000000000451002
11621000003024		1	900000000000207008	174430004	129303008	1	260686004	900000000000011006	900000000000451002
11631000003021		1	900000000000207008	174430004	10200004	2	363704007	900000000000011006	900000000000451002
11641000003025		1	900000000000207008	57797005	363681007	0	116680003	900000000000011006	900000000000451002
11651000003027		1	900000000000207008	104780002	386053000	0	116680003	900000000000011006	900000000000451002
11661000003029		1	900000000000207008	104780002	129265001	1	260686004	900000000000011006	900000000000451002
11671000003023		1	900000000000207008	279937006	279933005	0	116680003	900000000000011006	900000000000451002
11681000003020		1	900000000000207008	50167007	61977001	0	116680003	900000000000011006	900000000000451002
11691000003022		1	900000000000207008	50167007	66870002	0	116680003	900000000000011006	900000000000451002
11701000003022		1	900000000000207008	50167007	409777003	1	116676008	900000000000011006	900000000000451002
11711000003024		1	900000000000207008	50167007	81665004	1	246075003	900000000000011006	900000000000451002
11721000003026		1	900000000000207008	50167007	10200004	1	363698007	900000000000011006	900000000000451002
11731000003029		1	900000000000207008	50167007	441862004	1	370135005	900000000000011006	900000000000451002
11741000003020		1	900000000000207008	50167007	47501007	2	263502005	900000000000011006	900000000000451002
11751000003023		1	900000000000207008	61460008	360556003	0	116680003	900000000000011006	900000000000451002
11761000003021		1	900000000000207008	61460008	48521005	0	116680003	900000000000011006	900000000000451002
11771000003027		1	900000000000207008	61460008	790007	0	116680003	900000000000011006	900000000000451002
11781000003025		1	900000000000207008	441987005	118698009	0	116680003	900000000000011006	900000000000451002
11791000003028		1	900000000000207008	441987005	386053000	0	116680003	900000000000011006	900000000000451002
11801000003029		1	900000000000207008	441987005	129265001	1	260686004	900000000000011006	900000000000451002
11811000003027		1	900000000000207008	441987005	22943007	2	363704007	900000000000011006	900000000000451002
11821000003020		1	900000000000207008	95214007	93870000	0	116680003	900000000000011006	900000000000451002
11831000003022		1	900000000000207008	95214007	1240414004	1	116676008	900000000000011006	900000000000451002
11841000003026		1	900000000000207008	95214007	10200004	1	363698007	900000000000011006	900000000000451002
11851000003028		1	900000000000207008	95214007	1234914003	1	370135005	900000000000011006	900000000000451002
11861000003025		1	900000000000207008	364160000	364159005	0	116680003	900000000000011006	900000000000451002
11871000003024		1	900000000000207008	432633002	431839003	0	116680003	900000000000011006	900000000000451002
11881000003021		1	900000000000207008	432633002	312250003	1	260686004	900000000000011006	900000000000451002
11891000003023		1	900000000000207008	432633002	10200004	1	405813007	900000000000011006	900000000000451002
11901000003024		1	900000000000207008	432633002	385420005	1	424361007	900000000000011006	900000000000451002
11911000003021		1	900000000000207008	432633002	312250003	2	260686004	900000000000011006	900000000000451002
11921000003028		1	900000000000207008	432633002	34707002	2	405813007	900000000000011006	900000000000451002
11931000003026		1	900000000000207008	432633002	385420005	2	424361007	900000000000011006	900000000000451002
11941000003022		1	900000000000207008	235903001	235856003	0	116680003	900000000000011006	900000000000451002
11951000003020		1	900000000000207008	235903001	75934005	0	116680003	900000000000011006	900000000000451002
11961000003023		1	900000000000207008	235903001	10200004	1	363698007	900000000000011006	900000000000451002
11971000003029		1	900000000000207008	816094009	420473002	0	116680003	900000000000011006	900000000000451002
11981000003027		1	900000000000207008	269522003	360559005	0	116680003	900000000000011006	900000000000451002
11991000003025		1	900000000000207008	269522003	60152006	0	116680003	900000000000011006	900000000000451002
12001000003027		1	900000000000207008	300329009	300326002	0	116680003	900000000000011006	900000000000451002
12011000003025		1	900000000000207008	300329009	10200004	1	363698007	900000000000011006	900000000000451002
12021000003023		1	900000000000207008	300329009	386053000	2	363714003	900000000000011006	900000000000451002
12031000003020		1	900000000000207008	4716008	38324000	0	116680003	900000000000011006	900000000000451002
12041000003029		1	900000000000207008	432772009	431222008	0	116680003	900000000000011006	900000000000451002
12051000003026		1	900000000000207008	432772009	18027006	1	255234002	900000000000011006	900000000000451002
12061000003028		1	900000000000207008	432772009	424124008	2	263502005	900000000000011006	900000000000451002
12071000003022		1	900000000000207008	432772009	3860006	3	363698007	900000000000011006	900000000000451002
12081000003024		1	900000000000207008	360989007	1343671008	0	116680003	900000000000011006	900000000000451002
12091000003021		1	900000000000207008	360989007	410745002	0	116680003	900000000000011006	900000000000451002
12101000003026		1	900000000000207008	360989007	77638007	0	116680003	900000000000011006	900000000000451002
12111000003029		1	900000000000207008	41898006	91689009	0	116680003	900000000000011006	900000000000451002
12121000003022		1	900000000000207008	33167004	235910007	0	116680003	900000000000011006	900000000000451002
12131000003024		1	900000000000207008	33167004	737297006	0	116680003	900000000000011006	900000000000451002
12141000003028		1	900000000000207008	33167004	18027006	1	255234002	900000000000011006	900000000000451002
12151000003025		1	900000000000207008	33167004	3860006	2	363698007	900000000000011006	900000000000451002
12161000003027		1	900000000000207008	441862004	362981000	0	116680003	900000000000011006	900000000000451002
12171000003021		1	900000000000207008	389086002	362965005	0	116680003	900000000000011006	900000000000451002
12181000003023		1	900000000000207008	389086002	91689009	1	363698007	900000000000011006	900000000000451002
12191000003020		1	900000000000207008	303248007	123038009	0	116680003	900000000000011006	900000000000451002
12201000003022		1	900000000000207008	303248007	448895004	1	118171006	900000000000011006	900000000000451002
12211000003024		1	900000000000207008	303248007	87612001	1	370133003	900000000000011006	900000000000451002
12221000003026		1	900000000000207008	732125009	360558002	0	116680003	900000000000011006	900000000000451002
12231000003029		1	900000000000207008	123605001	19943007	0	116680003	900000000000011006	900000000000451002
12241000003020		1	900000000000207008	123605001	57977008	1	116676008	900000000000011006	900000000000451002
12251000003023		1	900000000000207008	123605001	10200004	1	363698007	900000000000011006	900000000000451002
12261000003021		1	900000000000207008	123605001	64770007	2	116676008	900000000000011006	900000000000451002
12271000003027		1	900000000000207008	123605001	10200004	2	363698007	900000000000011006	900000000000451002
12281000003025		1	900000000000207008	123605001	255314001	3	263502005	900000000000011006	900000000000451002
12291000003028		1	900000000000207008	241341009	1336102006	0	116680003	900000000000011006	900000000000451002
12301000003029		1	900000000000207008	241341009	418234000	0	116680003	900000000000011006	900000000000451002
12311000003027		1	900000000000207008	241341009	312421008	1	260686004	900000000000011006	900000000000451002
12321000003020		1	900000000000207008	241341009	10200004	1	405813007	900000000000011006	900000000000451002
